ride_id,train_name,station,destination_station,departure_time_origin,day_of_week,hour_of_day,delay_at_dest,time_hour,time,temp_celsius,humidity,wind_speed,weather,rain_amount,snow_amount
-1029224351861462659-2504300740,ICE 2570,Göttingen,Berlin Südkreuz,2025-04-30 10:09:00,2,10,2,2025-04-30 10:00:00,2025-04-30 10:00:00,17.26,73.0,0.83,scattered clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Hildesheim Hbf,Braunschweig Hbf,2025-04-30 10:37:00,2,10,7,2025-04-30 10:00:00,2025-04-30 10:00:00,17.15,74.0,0.88,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Hildesheim Hbf,Wolfsburg Hbf,2025-04-30 10:37:00,2,10,5,2025-04-30 10:00:00,2025-04-30 10:00:00,17.15,74.0,0.88,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Hildesheim Hbf,Berlin-Spandau,2025-04-30 10:37:00,2,10,0,2025-04-30 10:00:00,2025-04-30 10:00:00,17.15,74.0,0.88,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Hildesheim Hbf,Berlin Hbf,2025-04-30 10:37:00,2,10,0,2025-04-30 10:00:00,2025-04-30 10:00:00,17.15,74.0,0.88,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Hildesheim Hbf,Berlin Südkreuz,2025-04-30 10:37:00,2,10,2,2025-04-30 10:00:00,2025-04-30 10:00:00,17.15,74.0,0.88,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Braunschweig Hbf,Wolfsburg Hbf,2025-04-30 11:03:00,2,11,5,2025-04-30 11:00:00,2025-04-30 11:00:00,19.57,60.0,1.03,clear sky,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Braunschweig Hbf,Berlin-Spandau,2025-04-30 11:03:00,2,11,0,2025-04-30 11:00:00,2025-04-30 11:00:00,19.57,60.0,1.03,clear sky,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Braunschweig Hbf,Berlin Hbf,2025-04-30 11:03:00,2,11,0,2025-04-30 11:00:00,2025-04-30 11:00:00,19.57,60.0,1.03,clear sky,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Braunschweig Hbf,Berlin Südkreuz,2025-04-30 11:03:00,2,11,2,2025-04-30 11:00:00,2025-04-30 11:00:00,19.57,60.0,1.03,clear sky,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Wolfsburg Hbf,Berlin-Spandau,2025-04-30 11:20:00,2,11,0,2025-04-30 11:00:00,2025-04-30 11:00:00,20.39,60.0,0.31,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Wolfsburg Hbf,Berlin Hbf,2025-04-30 11:20:00,2,11,0,2025-04-30 11:00:00,2025-04-30 11:00:00,20.39,60.0,0.31,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Wolfsburg Hbf,Berlin Südkreuz,2025-04-30 11:20:00,2,11,2,2025-04-30 11:00:00,2025-04-30 11:00:00,20.39,60.0,0.31,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Berlin-Spandau,Berlin Hbf,2025-04-30 12:24:00,2,12,0,2025-04-30 12:00:00,2025-04-30 12:00:00,18.15,75.0,3.14,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Berlin-Spandau,Berlin Südkreuz,2025-04-30 12:24:00,2,12,2,2025-04-30 12:00:00,2025-04-30 12:00:00,18.15,75.0,3.14,overcast clouds,0.0,0.0
-1029224351861462659-2504300740,ICE 2570,Berlin Hbf,Berlin Südkreuz,2025-04-30 12:37:00,2,12,2,2025-04-30 12:00:00,2025-04-30 12:00:00,18.15,75.0,3.14,overcast clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Berlin Ostbahnhof,Leipzig Hbf,2025-04-20 19:28:00,6,19,0,2025-04-20 19:00:00,2025-04-20 19:00:00,12.04,78.0,3.38,few clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Berlin Ostbahnhof,Erfurt Hbf,2025-04-20 19:28:00,6,19,0,2025-04-20 19:00:00,2025-04-20 19:00:00,12.04,78.0,3.38,few clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Berlin Ostbahnhof,Fulda,2025-04-20 19:28:00,6,19,0,2025-04-20 19:00:00,2025-04-20 19:00:00,12.04,78.0,3.38,few clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Berlin Ostbahnhof,Frankfurt(Main)Hbf,2025-04-20 19:28:00,6,19,0,2025-04-20 19:00:00,2025-04-20 19:00:00,12.04,78.0,3.38,few clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Berlin Ostbahnhof,Mannheim Hbf,2025-04-20 19:28:00,6,19,0,2025-04-20 19:00:00,2025-04-20 19:00:00,12.04,78.0,3.38,few clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Berlin Ostbahnhof,Karlsruhe Hbf,2025-04-20 19:28:00,6,19,0,2025-04-20 19:00:00,2025-04-20 19:00:00,12.04,78.0,3.38,few clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Leipzig Hbf,Erfurt Hbf,2025-04-20 21:01:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,16.49,70.0,3.6,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Leipzig Hbf,Fulda,2025-04-20 21:01:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,16.49,70.0,3.6,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Leipzig Hbf,Frankfurt(Main)Hbf,2025-04-20 21:01:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,16.49,70.0,3.6,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Leipzig Hbf,Mannheim Hbf,2025-04-20 21:01:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,16.49,70.0,3.6,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Leipzig Hbf,Karlsruhe Hbf,2025-04-20 21:01:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,16.49,70.0,3.6,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Erfurt Hbf,Fulda,2025-04-20 21:50:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,13.78,92.0,3.09,thunderstorm with heavy rain,1.0,0.0
-105577722398962707-2504201928,ICE 2559,Erfurt Hbf,Frankfurt(Main)Hbf,2025-04-20 21:50:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,13.78,92.0,3.09,thunderstorm with heavy rain,1.0,0.0
-105577722398962707-2504201928,ICE 2559,Erfurt Hbf,Mannheim Hbf,2025-04-20 21:50:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,13.78,92.0,3.09,thunderstorm with heavy rain,1.0,0.0
-105577722398962707-2504201928,ICE 2559,Erfurt Hbf,Karlsruhe Hbf,2025-04-20 21:50:00,6,21,0,2025-04-20 21:00:00,2025-04-20 21:00:00,13.78,92.0,3.09,thunderstorm with heavy rain,1.0,0.0
-105577722398962707-2504201928,ICE 2559,Fulda,Frankfurt(Main)Hbf,2025-04-20 23:12:00,6,23,0,2025-04-20 23:00:00,2025-04-20 23:00:00,9.97,96.0,0.89,overcast clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Fulda,Mannheim Hbf,2025-04-20 23:12:00,6,23,0,2025-04-20 23:00:00,2025-04-20 23:00:00,9.97,96.0,0.89,overcast clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Fulda,Karlsruhe Hbf,2025-04-20 23:12:00,6,23,0,2025-04-20 23:00:00,2025-04-20 23:00:00,9.97,96.0,0.89,overcast clouds,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Frankfurt(Main)Hbf,Mannheim Hbf,2025-04-21 00:50:00,0,0,0,2025-04-21 00:00:00,2025-04-21 00:00:00,9.1,89.0,0.51,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Frankfurt(Main)Hbf,Karlsruhe Hbf,2025-04-21 00:50:00,0,0,0,2025-04-21 00:00:00,2025-04-21 00:00:00,9.1,89.0,0.51,clear sky,0.0,0.0
-105577722398962707-2504201928,ICE 2559,Mannheim Hbf,Karlsruhe Hbf,2025-04-21 01:30:00,0,1,0,2025-04-21 01:00:00,2025-04-21 01:00:00,7.64,88.0,1.03,clear sky,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Berlin Ostbahnhof,Leipzig Hbf,2025-04-21 19:13:00,0,19,0,2025-04-21 19:00:00,2025-04-21 19:00:00,17.71,73.0,2.47,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Berlin Ostbahnhof,Erfurt Hbf,2025-04-21 19:13:00,0,19,0,2025-04-21 19:00:00,2025-04-21 19:00:00,17.71,73.0,2.47,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Berlin Ostbahnhof,Fulda,2025-04-21 19:13:00,0,19,0,2025-04-21 19:00:00,2025-04-21 19:00:00,17.71,73.0,2.47,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Berlin Ostbahnhof,Frankfurt(Main)Hbf,2025-04-21 19:13:00,0,19,0,2025-04-21 19:00:00,2025-04-21 19:00:00,17.71,73.0,2.47,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Berlin Ostbahnhof,Mannheim Hbf,2025-04-21 19:13:00,0,19,0,2025-04-21 19:00:00,2025-04-21 19:00:00,17.71,73.0,2.47,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Berlin Ostbahnhof,Karlsruhe Hbf,2025-04-21 19:13:00,0,19,0,2025-04-21 19:00:00,2025-04-21 19:00:00,17.71,73.0,2.47,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Leipzig Hbf,Erfurt Hbf,2025-04-21 20:48:00,0,20,0,2025-04-21 20:00:00,2025-04-21 20:00:00,16.81,55.0,2.57,clear sky,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Leipzig Hbf,Fulda,2025-04-21 20:48:00,0,20,0,2025-04-21 20:00:00,2025-04-21 20:00:00,16.81,55.0,2.57,clear sky,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Leipzig Hbf,Frankfurt(Main)Hbf,2025-04-21 20:48:00,0,20,0,2025-04-21 20:00:00,2025-04-21 20:00:00,16.81,55.0,2.57,clear sky,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Leipzig Hbf,Mannheim Hbf,2025-04-21 20:48:00,0,20,0,2025-04-21 20:00:00,2025-04-21 20:00:00,16.81,55.0,2.57,clear sky,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Leipzig Hbf,Karlsruhe Hbf,2025-04-21 20:48:00,0,20,0,2025-04-21 20:00:00,2025-04-21 20:00:00,16.81,55.0,2.57,clear sky,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Erfurt Hbf,Fulda,2025-04-21 21:30:00,0,21,0,2025-04-21 21:00:00,2025-04-21 21:00:00,12.78,84.0,1.54,light intensity shower rain,0.13,0.0
-105577722398962707-2504211913,ICE 2559,Erfurt Hbf,Frankfurt(Main)Hbf,2025-04-21 21:30:00,0,21,0,2025-04-21 21:00:00,2025-04-21 21:00:00,12.78,84.0,1.54,light intensity shower rain,0.13,0.0
-105577722398962707-2504211913,ICE 2559,Erfurt Hbf,Mannheim Hbf,2025-04-21 21:30:00,0,21,0,2025-04-21 21:00:00,2025-04-21 21:00:00,12.78,84.0,1.54,light intensity shower rain,0.13,0.0
-105577722398962707-2504211913,ICE 2559,Erfurt Hbf,Karlsruhe Hbf,2025-04-21 21:30:00,0,21,0,2025-04-21 21:00:00,2025-04-21 21:00:00,12.78,84.0,1.54,light intensity shower rain,0.13,0.0
-105577722398962707-2504211913,ICE 2559,Fulda,Frankfurt(Main)Hbf,2025-04-21 22:52:00,0,22,0,2025-04-21 22:00:00,2025-04-21 22:00:00,9.42,99.0,0.89,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Fulda,Mannheim Hbf,2025-04-21 22:52:00,0,22,0,2025-04-21 22:00:00,2025-04-21 22:00:00,9.42,99.0,0.89,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Fulda,Karlsruhe Hbf,2025-04-21 22:52:00,0,22,0,2025-04-21 22:00:00,2025-04-21 22:00:00,9.42,99.0,0.89,overcast clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Frankfurt(Main)Hbf,Mannheim Hbf,2025-04-22 00:50:00,1,0,0,2025-04-22 00:00:00,2025-04-22 00:00:00,10.97,86.0,3.09,broken clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Frankfurt(Main)Hbf,Karlsruhe Hbf,2025-04-22 00:50:00,1,0,0,2025-04-22 00:00:00,2025-04-22 00:00:00,10.97,86.0,3.09,broken clouds,0.0,0.0
-105577722398962707-2504211913,ICE 2559,Mannheim Hbf,Karlsruhe Hbf,2025-04-22 01:30:00,1,1,0,2025-04-22 01:00:00,2025-04-22 01:00:00,10.76,88.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2501011731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-01 17:31:00,2,17,2,2025-01-01 17:00:00,2025-01-01 17:00:00,7.04,79.0,8.75,light rain,0.24,0.0
-1057492321374091038-2501011731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-01 17:31:00,2,17,7,2025-01-01 17:00:00,2025-01-01 17:00:00,7.04,79.0,8.75,light rain,0.24,0.0
-1057492321374091038-2501011731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-01 17:31:00,2,17,7,2025-01-01 17:00:00,2025-01-01 17:00:00,7.04,79.0,8.75,light rain,0.24,0.0
-1057492321374091038-2501011731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-01 18:46:00,2,18,7,2025-01-01 18:00:00,2025-01-01 18:00:00,4.86,80.0,4.02,broken clouds,0.0,0.0
-1057492321374091038-2501011731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-01 18:46:00,2,18,7,2025-01-01 18:00:00,2025-01-01 18:00:00,4.86,80.0,4.02,broken clouds,0.0,0.0
-1057492321374091038-2501011731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-01 18:57:00,2,18,7,2025-01-01 18:00:00,2025-01-01 18:00:00,5.11,76.0,6.17,clear sky,0.0,0.0
-1057492321374091038-2501021731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-02 17:31:00,3,17,39,2025-01-02 17:00:00,2025-01-02 17:00:00,3.52,88.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2501021731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-02 17:31:00,3,17,46,2025-01-02 17:00:00,2025-01-02 17:00:00,3.52,88.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2501021731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-02 17:31:00,3,17,35,2025-01-02 17:00:00,2025-01-02 17:00:00,3.52,88.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2501021731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-02 18:46:00,3,18,46,2025-01-02 18:00:00,2025-01-02 18:00:00,1.39,94.0,3.09,light rain,0.51,0.0
-1057492321374091038-2501021731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-02 18:46:00,3,18,35,2025-01-02 18:00:00,2025-01-02 18:00:00,1.39,94.0,3.09,light rain,0.51,0.0
-1057492321374091038-2501021731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-02 18:57:00,3,18,35,2025-01-02 18:00:00,2025-01-02 18:00:00,1.65,94.0,3.09,light rain,0.51,0.0
-1057492321374091038-2501031731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-03 17:31:00,4,17,2,2025-01-03 17:00:00,2025-01-03 17:00:00,2.58,83.0,7.2,light rain,0.32,0.0
-1057492321374091038-2501031731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-03 17:31:00,4,17,1,2025-01-03 17:00:00,2025-01-03 17:00:00,2.58,83.0,7.2,light rain,0.32,0.0
-1057492321374091038-2501031731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-03 17:31:00,4,17,3,2025-01-03 17:00:00,2025-01-03 17:00:00,2.58,83.0,7.2,light rain,0.32,0.0
-1057492321374091038-2501031731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-03 18:46:00,4,18,1,2025-01-03 18:00:00,2025-01-03 18:00:00,1.56,82.0,5.66,overcast clouds,0.0,0.0
-1057492321374091038-2501031731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-03 18:46:00,4,18,3,2025-01-03 18:00:00,2025-01-03 18:00:00,1.56,82.0,5.66,overcast clouds,0.0,0.0
-1057492321374091038-2501031731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-03 18:57:00,4,18,3,2025-01-03 18:00:00,2025-01-03 18:00:00,1.66,80.0,6.17,overcast clouds,0.0,0.0
-1057492321374091038-2501051731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-05 17:31:00,6,17,5,2025-01-05 17:00:00,2025-01-05 17:00:00,10.95,90.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2501051731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-05 17:31:00,6,17,9,2025-01-05 17:00:00,2025-01-05 17:00:00,10.95,90.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2501051731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-05 17:31:00,6,17,0,2025-01-05 17:00:00,2025-01-05 17:00:00,10.95,90.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2501051731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-05 18:46:00,6,18,9,2025-01-05 18:00:00,2025-01-05 18:00:00,7.07,98.0,4.46,overcast clouds,0.0,0.0
-1057492321374091038-2501051731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-05 18:46:00,6,18,0,2025-01-05 18:00:00,2025-01-05 18:00:00,7.07,98.0,4.46,overcast clouds,0.0,0.0
-1057492321374091038-2501051731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-05 18:57:00,6,18,0,2025-01-05 18:00:00,2025-01-05 18:00:00,7.14,82.0,4.69,overcast clouds,0.0,0.0
-1057492321374091038-2501061731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-06 17:31:00,0,17,0,2025-01-06 17:00:00,2025-01-06 17:00:00,9.53,71.0,10.8,light rain,0.2,0.0
-1057492321374091038-2501061731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-06 17:31:00,0,17,0,2025-01-06 17:00:00,2025-01-06 17:00:00,9.53,71.0,10.8,light rain,0.2,0.0
-1057492321374091038-2501061731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-06 17:31:00,0,17,0,2025-01-06 17:00:00,2025-01-06 17:00:00,9.53,71.0,10.8,light rain,0.2,0.0
-1057492321374091038-2501061731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-06 18:46:00,0,18,0,2025-01-06 18:00:00,2025-01-06 18:00:00,9.5,78.0,8.75,few clouds,0.0,0.0
-1057492321374091038-2501061731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-06 18:46:00,0,18,0,2025-01-06 18:00:00,2025-01-06 18:00:00,9.5,78.0,8.75,few clouds,0.0,0.0
-1057492321374091038-2501061731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-06 18:57:00,0,18,0,2025-01-06 18:00:00,2025-01-06 18:00:00,9.72,76.0,11.83,few clouds,0.0,0.0
-1057492321374091038-2501071731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-07 17:31:00,1,17,2,2025-01-07 17:00:00,2025-01-07 17:00:00,4.8,77.0,6.17,light rain,0.84,0.0
-1057492321374091038-2501071731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-07 17:31:00,1,17,4,2025-01-07 17:00:00,2025-01-07 17:00:00,4.8,77.0,6.17,light rain,0.84,0.0
-1057492321374091038-2501071731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-07 17:31:00,1,17,8,2025-01-07 17:00:00,2025-01-07 17:00:00,4.8,77.0,6.17,light rain,0.84,0.0
-1057492321374091038-2501071731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-07 18:46:00,1,18,4,2025-01-07 18:00:00,2025-01-07 18:00:00,4.98,78.0,6.17,overcast clouds,0.0,0.0
-1057492321374091038-2501071731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-07 18:46:00,1,18,8,2025-01-07 18:00:00,2025-01-07 18:00:00,4.98,78.0,6.17,overcast clouds,0.0,0.0
-1057492321374091038-2501071731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-07 18:57:00,1,18,8,2025-01-07 18:00:00,2025-01-07 18:00:00,5.34,74.0,7.72,overcast clouds,0.0,0.0
-1057492321374091038-2501081731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-08 17:31:00,2,17,4,2025-01-08 17:00:00,2025-01-08 17:00:00,4.46,81.0,2.57,light rain,0.21,0.0
-1057492321374091038-2501081731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-08 17:31:00,2,17,7,2025-01-08 17:00:00,2025-01-08 17:00:00,4.46,81.0,2.57,light rain,0.21,0.0
-1057492321374091038-2501081731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-08 17:31:00,2,17,16,2025-01-08 17:00:00,2025-01-08 17:00:00,4.46,81.0,2.57,light rain,0.21,0.0
-1057492321374091038-2501081731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-08 18:46:00,2,18,7,2025-01-08 18:00:00,2025-01-08 18:00:00,1.31,93.0,1.79,snow,0.0,0.87
-1057492321374091038-2501081731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-08 18:46:00,2,18,16,2025-01-08 18:00:00,2025-01-08 18:00:00,1.31,93.0,1.79,snow,0.0,0.87
-1057492321374091038-2501081731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-08 18:57:00,2,18,16,2025-01-08 18:00:00,2025-01-08 18:00:00,1.42,93.0,2.57,snow,0.0,1.0
-1057492321374091038-2501091731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-09 17:31:00,3,17,19,2025-01-09 17:00:00,2025-01-09 17:00:00,1.26,92.0,6.17,broken clouds,0.0,0.0
-1057492321374091038-2501091731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-09 17:31:00,3,17,19,2025-01-09 17:00:00,2025-01-09 17:00:00,1.26,92.0,6.17,broken clouds,0.0,0.0
-1057492321374091038-2501091731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-09 17:31:00,3,17,10,2025-01-09 17:00:00,2025-01-09 17:00:00,1.26,92.0,6.17,broken clouds,0.0,0.0
-1057492321374091038-2501091731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-09 18:46:00,3,18,19,2025-01-09 18:00:00,2025-01-09 18:00:00,2.26,89.0,5.66,overcast clouds,0.0,0.0
-1057492321374091038-2501091731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-09 18:46:00,3,18,10,2025-01-09 18:00:00,2025-01-09 18:00:00,2.26,89.0,5.66,overcast clouds,0.0,0.0
-1057492321374091038-2501091731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-09 18:57:00,3,18,10,2025-01-09 18:00:00,2025-01-09 18:00:00,2.48,88.0,8.75,overcast clouds,0.0,0.0
-1057492321374091038-2501101731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-10 17:31:00,4,17,4,2025-01-10 17:00:00,2025-01-10 17:00:00,1.93,85.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2501101731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-10 17:31:00,4,17,12,2025-01-10 17:00:00,2025-01-10 17:00:00,1.93,85.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2501101731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-10 17:31:00,4,17,8,2025-01-10 17:00:00,2025-01-10 17:00:00,1.93,85.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2501101731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-10 18:46:00,4,18,12,2025-01-10 18:00:00,2025-01-10 18:00:00,1.74,79.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2501101731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-10 18:46:00,4,18,8,2025-01-10 18:00:00,2025-01-10 18:00:00,1.74,79.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2501101731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-10 18:57:00,4,18,8,2025-01-10 18:00:00,2025-01-10 18:00:00,1.69,78.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2501121731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-12 17:31:00,6,17,19,2025-01-12 17:00:00,2025-01-12 17:00:00,2.14,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501121731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-12 17:31:00,6,17,18,2025-01-12 17:00:00,2025-01-12 17:00:00,2.14,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501121731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-12 17:31:00,6,17,12,2025-01-12 17:00:00,2025-01-12 17:00:00,2.14,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501121731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-12 18:46:00,6,18,18,2025-01-12 18:00:00,2025-01-12 18:00:00,2.16,74.0,1.79,few clouds,0.0,0.0
-1057492321374091038-2501121731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-12 18:46:00,6,18,12,2025-01-12 18:00:00,2025-01-12 18:00:00,2.16,74.0,1.79,few clouds,0.0,0.0
-1057492321374091038-2501121731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-12 18:57:00,6,18,12,2025-01-12 18:00:00,2025-01-12 18:00:00,2.31,72.0,2.57,few clouds,0.0,0.0
-1057492321374091038-2501131731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-13 17:31:00,0,17,25,2025-01-13 17:00:00,2025-01-13 17:00:00,0.12,78.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2501131731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-13 17:31:00,0,17,27,2025-01-13 17:00:00,2025-01-13 17:00:00,0.12,78.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2501131731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-13 17:31:00,0,17,12,2025-01-13 17:00:00,2025-01-13 17:00:00,0.12,78.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2501131731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-13 18:46:00,0,18,27,2025-01-13 18:00:00,2025-01-13 18:00:00,-1.25,83.0,1.79,few clouds,0.0,0.0
-1057492321374091038-2501131731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-13 18:46:00,0,18,12,2025-01-13 18:00:00,2025-01-13 18:00:00,-1.25,83.0,1.79,few clouds,0.0,0.0
